id;brand;model;reference;price;rimType;compatibility;diametr;ET;width;dia;bolts;CO;color;original
1829;EURODISK;6445ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1830;EURODISK;64A36C;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1831;EURODISK;64A36C;;3930;Стальные;;13;46;5;100;4;54,1;;false
1832;EURODISK;64A40Z;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1833;EURODISK;64A40Z;;3930;Стальные;;13;46;5;100;4;54,1;;false
1834;EURODISK;64A45R;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1835;EURODISK;64A45R;;3930;Стальные;;13;46;5;100;4;54,1;;false
1836;EURODISK;64A45Z;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1837;EURODISK;64A45Z;;3930;Стальные;;13;46;5;100;4;54,1;;false
1838;EURODISK;64A48R;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1839;EURODISK;64A48R;;3930;Стальные;;13;46;5;100;4;54,1;;false
1840;EURODISK;64A49A;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1841;EURODISK;64A49A;;3930;Стальные;;13;46;5;100;4;54,1;;false
1842;EURODISK;64A50C;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1843;EURODISK;64A50C;;3930;Стальные;;13;46;5;100;4;54,1;;false
1844;EURODISK;64C18F;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1845;EURODISK;64C18F;;3930;Стальные;;13;46;5;100;4;54,1;;false
1846;EURODISK;64C37D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1847;EURODISK;64C37D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1848;EURODISK;64C47,5G;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1849;EURODISK;64C47,5G;;3930;Стальные;;13;46;5;100;4;54,1;;false
1850;EURODISK;64C49G;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1851;EURODISK;64C49G;;3930;Стальные;;13;46;5;100;4;54,1;;false
1852;EURODISK;64C52,5G;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1853;EURODISK;64C52,5G;;3930;Стальные;;13;46;5;100;4;54,1;;false
1854;EURODISK;64D35K;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1855;EURODISK;64D35K;;3930;Стальные;;13;46;5;100;4;54,1;;false
1856;EURODISK;64D52,5G;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1857;EURODISK;64D52,5G;;3930;Стальные;;13;46;5;100;4;54,1;;false
1858;EURODISK;64D53G;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1859;EURODISK;64D53G;;3930;Стальные;;13;46;5;100;4;54,1;;false
1860;EURODISK;64E44Z;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1861;EURODISK;64E44Z;;3930;Стальные;;13;46;5;100;4;54,1;;false
1862;EURODISK;64E45A;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1863;EURODISK;64E45A;;3930;Стальные;;13;46;5;100;4;54,1;;false
1864;EURODISK;64E45H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1865;EURODISK;64E45H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1866;EURODISK;64E45M;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1867;EURODISK;64E45M;;3930;Стальные;;13;46;5;100;4;54,1;;false
1868;EURODISK;64E45Y;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1869;EURODISK;64E45Y;;3930;Стальные;;13;46;5;100;4;54,1;;false
1870;EURODISK;64G35L;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1871;EURODISK;64G35L;;3930;Стальные;;13;46;5;100;4;54,1;;false
1872;EURODISK;64G45T;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1873;EURODISK;64G45T;;3930;Стальные;;13;46;5;100;4;54,1;;false
1874;EURODISK;64G48L;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1875;EURODISK;64G48L;;3930;Стальные;;13;46;5;100;4;54,1;;false
1876;EURODISK;64H38D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1877;EURODISK;64H38D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1878;EURODISK;64H38R;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1879;EURODISK;64H38R;;3930;Стальные;;13;46;5;100;4;54,1;;false
1880;EURODISK;64I45D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1881;EURODISK;64I45D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1882;EURODISK;64I47D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1883;EURODISK;64I47D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1884;EURODISK;64I49H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1885;EURODISK;64I49H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1886;EURODISK;64J40H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1887;EURODISK;64J40H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1888;EURODISK;64J43Y;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1889;EURODISK;64J43Y;;3930;Стальные;;13;46;5;100;4;54,1;;false
1890;EURODISK;64J45H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1891;EURODISK;64J45H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1892;EURODISK;64J49H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1893;EURODISK;64J49H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1894;EURODISK;64K42J;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1895;EURODISK;64K42J;;3930;Стальные;;13;46;5;100;4;54,1;;false
1896;EURODISK;64L35F;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1897;EURODISK;64L35F;;3930;Стальные;;13;46;5;100;4;54,1;;false
1898;EURODISK;64S68A1;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1899;EURODISK;64S68A1;;3930;Стальные;;13;46;5;100;4;54,1;;false
1900;EURODISK;64Z39Z;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1901;EURODISK;64Z39Z;;3930;Стальные;;13;46;5;100;4;54,1;;false
1902;EURODISK;65G40L;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1903;EURODISK;65G40L;;3930;Стальные;;13;46;5;100;4;54,1;;false
1904;EURODISK;65J50H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1905;EURODISK;65J50H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1906;EURODISK;65J51H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1907;EURODISK;65J51H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1908;EURODISK;65O68W;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1909;EURODISK;65O68W;;3930;Стальные;;13;46;5;100;4;54,1;;false
1910;EURODISK;65S50A1;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1911;EURODISK;65S50A1;;3930;Стальные;;13;46;5;100;4;54,1;;false
1912;EURODISK;74C27F;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1913;EURODISK;74C27F;;3930;Стальные;;13;46;5;100;4;54,1;;false
1914;EURODISK;75D50G;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1915;EURODISK;75D50G;;3930;Стальные;;13;46;5;100;4;54,1;;false
1916;EURODISK;75D53G;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1917;EURODISK;75D53G;;3930;Стальные;;13;46;5;100;4;54,1;;false
1918;EURODISK;75H42D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1919;EURODISK;75H42D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1920;EURODISK;75I33D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1921;EURODISK;75I33D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1922;EURODISK;75I39,5M;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1923;EURODISK;75I39,5M;;3930;Стальные;;13;46;5;100;4;54,1;;false
1924;EURODISK;75I42D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1925;EURODISK;75I42D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1926;EURODISK;75J38H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1927;EURODISK;75J38H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1928;EURODISK;75J40M;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1929;EURODISK;75J40M;;3930;Стальные;;13;46;5;100;4;54,1;;false
1930;EURODISK;75J45C;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1931;EURODISK;75J45C;;3930;Стальные;;13;46;5;100;4;54,1;;false
1932;EURODISK;75J45H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1933;EURODISK;75J45H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1934;EURODISK;75J45I;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1935;EURODISK;75J45I;;3930;Стальные;;13;46;5;100;4;54,1;;false
1936;EURODISK;75J45X;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1937;EURODISK;75J45X;;3930;Стальные;;13;46;5;100;4;54,1;;false
1938;EURODISK;75J46H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1939;EURODISK;75J46H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1940;EURODISK;75J47Y;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1941;EURODISK;75J47Y;;3930;Стальные;;13;46;5;100;4;54,1;;false
1942;EURODISK;75J50Y;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1943;EURODISK;75J50Y;;3930;Стальные;;13;46;5;100;4;54,1;;false
1944;EURODISK;75J52H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1945;EURODISK;75J52H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1946;EURODISK;75J55X;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1947;EURODISK;75J55X;;3930;Стальные;;13;46;5;100;4;54,1;;false
1948;EURODISK;75K51F;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1949;EURODISK;75K51F;;3930;Стальные;;13;46;5;100;4;54,1;;false
1950;EURODISK;75L37F;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1951;EURODISK;75L37F;;3930;Стальные;;13;46;5;100;4;54,1;;false
1952;EURODISK;75P62B1;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1953;EURODISK;75P62B1;;3930;Стальные;;13;46;5;100;4;54,1;;false
1954;EURODISK;75R41U;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1955;EURODISK;75R41U;;3930;Стальные;;13;46;5;100;4;54,1;;false
1956;EURODISK;75Z39Z;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1957;EURODISK;75Z39Z;;3930;Стальные;;13;46;5;100;4;54,1;;false
1958;EURODISK;76J39C;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1959;EURODISK;76J39C;;3930;Стальные;;13;46;5;100;4;54,1;;false
1960;EURODISK;7755ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1961;EURODISK;7755ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1962;EURODISK;7865ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1963;EURODISK;7865ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1964;EURODISK;8114ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1965;EURODISK;8114ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1966;EURODISK;8425ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1967;EURODISK;8425ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1968;EURODISK;85I45D;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1969;EURODISK;85I45D;;3930;Стальные;;13;46;5;100;4;54,1;;false
1970;EURODISK;86J41H;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1971;EURODISK;86J41H;;3930;Стальные;;13;46;5;100;4;54,1;;false
1972;EURODISK;8873ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1973;EURODISK;8873ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1974;EURODISK;9915ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1975;EURODISK;9915ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1976;EURODISK;X40006ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1977;EURODISK;X40006ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1978;EURODISK;X40008ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1979;EURODISK;X40008ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1980;EURODISK;X40009ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1981;EURODISK;X40009ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1982;EURODISK;X40014ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1983;EURODISK;X40014ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1984;EURODISK;X40032ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1985;EURODISK;X40032ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1986;EURODISK;X40033ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1987;EURODISK;X40033ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1988;EURODISK;X40915ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1989;EURODISK;X40915ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1990;EURODISK;X40961ST;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
1991;EURODISK;X40961ST;;3930;Стальные;;13;46;5;100;4;54,1;;false
1992;FONDMETAL;6600;;23090;Литые;;20;55;9;130;5;71,6;;false
1993;FONDMETAL;6600;;5890;Литые;;15;25;6;108;4;65,1;;false
1994;FONDMETAL;7500;;23090;Литые;;20;55;9;130;5;71,6;;false
1995;FONDMETAL;7500;;5890;Литые;;15;25;6;108;4;65,1;;false
1996;FONDMETAL;7700;;23090;Литые;;20;55;9;130;5;71,6;;false
1997;FONDMETAL;7700;;5890;Литые;;15;25;6;108;4;65,1;;false
1998;FONDMETAL;7700-1;;23090;Литые;;20;55;9;130;5;71,6;;false
1999;FONDMETAL;7700-1;;5890;Литые;;15;25;6;108;4;65,1;;false
2000;FONDMETAL;7900;;23090;Литые;;20;55;9;130;5;71,6;;false
2001;FONDMETAL;7900;;5890;Литые;;15;25;6;108;4;65,1;;false
2002;FONDMETAL;9GR;;23090;Литые;;20;55;9;130;5;71,6;;false
2003;FONDMETAL;9GR;;5890;Литые;;15;25;6;108;4;65,1;;false
2004;FONDMETAL;9RR;;23090;Литые;;20;55;9;130;5;71,6;;false
2005;FONDMETAL;9RR;;5890;Литые;;15;25;6;108;4;65,1;;false
2006;FONDMETAL;9XR;;23090;Литые;;20;55;9;130;5;71,6;;false
2007;FONDMETAL;STC02;;23090;Литые;;20;55;9;130;5;71,6;;false
2008;FONDMETAL;STC02;;5890;Литые;;15;25;6;108;4;65,1;;false
2009;FONDMETAL;STC05;;23090;Литые;;20;55;9;130;5;71,6;;false
2010;FONDMETAL;STC05;;5890;Литые;;15;25;6;108;4;65,1;;false
2011;FONDMETAL;STC10;;23090;Литые;;20;55;9;130;5;71,6;;false
2012;FONDMETAL;STC10;;5890;Литые;;15;25;6;108;4;65,1;;false
2013;FR DESIGN;Design 366_011;;5890;Литые;;15;25;6;108;4;65,1;;false
2014;FR DESIGN;Design FR669;;5890;Литые;;15;25;6;108;4;65,1;;false
2015;GR;A533;;5890;Литые;;15;25;6;108;4;65,1;;false
2016;GR;H-005;;5890;Литые;;15;25;6;108;4;65,1;;false
2017;GR;H-010;;5890;Литые;;15;25;6;108;4;65,1;;false
2018;GR;H-10;;5890;Литые;;15;25;6;108;4;65,1;;false
2019;GR;HS-032;;5890;Литые;;15;25;6;108;4;65,1;;false
2020;GR;K-630;;5890;Литые;;15;25;6;108;4;65,1;;false
2021;GR;MR277;;5890;Литые;;15;25;6;108;4;65,1;;false
2022;GR;MR318;;5890;Литые;;15;25;6;108;4;65,1;;false
2023;GR;N055;;5890;Литые;;15;25;6;108;4;65,1;;false
2024;GR;W811;;5890;Литые;;15;25;6;108;4;65,1;;false
2025;GR;Y294;;5890;Литые;;15;25;6;108;4;65,1;;false
2026;GR;Y465;;5890;Литые;;15;25;6;108;4;65,1;;false
2027;HARP;Y-01;;21740;Литые;;20;25;9;112;5;66,6;;false
2028;HARP;Y-01;;5890;Литые;;15;25;6;108;4;65,1;;false
2029;HARP;Y-02;;21740;Литые;;20;25;9;112;5;66,6;;false
2030;HARP;Y-02;;5890;Литые;;15;25;6;108;4;65,1;;false
2031;HARP;Y-07;;21740;Литые;;20;25;9;112;5;66,6;;false
2032;HARP;Y-07;;5890;Литые;;15;25;6;108;4;65,1;;false
2033;HARP;Y-08;;21740;Литые;;20;25;9;112;5;66,6;;false
2034;HARP;Y-08;;5890;Литые;;15;25;6;108;4;65,1;;false
2035;HARP;Y-10;;21740;Литые;;20;25;9;112;5;66,6;;false
2036;HARP;Y-10;;5890;Литые;;15;25;6;108;4;65,1;;false
2037;HARP;Y-11;;21740;Литые;;20;25;9;112;5;66,6;;false
2038;HARP;Y-11;;5890;Литые;;15;25;6;108;4;65,1;;false
2039;HARP;Y-112;;21740;Литые;;20;25;9;112;5;66,6;;false
2040;HARP;Y-112;;5890;Литые;;15;25;6;108;4;65,1;;false
2041;HARP;Y-15;;21740;Литые;;20;25;9;112;5;66,6;;false
2042;HARP;Y-15;;5890;Литые;;15;25;6;108;4;65,1;;false
2043;HARP;Y-18;;21740;Литые;;20;25;9;112;5;66,6;;false
2044;HARP;Y-18;;5890;Литые;;15;25;6;108;4;65,1;;false
2045;HARP;Y-22;;21740;Литые;;20;25;9;112;5;66,6;;false
2046;HARP;Y-22;;5890;Литые;;15;25;6;108;4;65,1;;false
2047;HARP;Y-28;;21740;Литые;;20;25;9;112;5;66,6;;false
2048;HARP;Y-28;;5890;Литые;;15;25;6;108;4;65,1;;false
2049;HARP;Y-35;;21740;Литые;;20;25;9;112;5;66,6;;false
2050;HARP;Y-35;;5890;Литые;;15;25;6;108;4;65,1;;false
2051;HARP;Y-40;;21740;Литые;;20;25;9;112;5;66,6;;false
2052;HARP;Y-40;;5890;Литые;;15;25;6;108;4;65,1;;false
2053;HARP;Y-50;;21740;Литые;;20;25;9;112;5;66,6;;false
2054;HARP;Y-651;;21740;Литые;;20;25;9;112;5;66,6;;false
2055;HARP;Y-651;;5890;Литые;;15;25;6;108;4;65,1;;false
2056;HARP;Y-677;;21740;Литые;;20;25;9;112;5;66,6;;false
2057;HARP;Y-677;;5890;Литые;;15;25;6;108;4;65,1;;false
2058;HARP;Y-691;;21740;Литые;;20;25;9;112;5;66,6;;false
2059;HARP;Y-691;;5890;Литые;;15;25;6;108;4;65,1;;false
2060;HARP;Y-697;;21740;Литые;;20;25;9;112;5;66,6;;false
2061;HARP;Y-697;;5890;Литые;;15;25;6;108;4;65,1;;false
2062;HARP;Y-796;;21740;Литые;;20;25;9;112;5;66,6;;false
2063;HARP;Y-796;;5890;Литые;;15;25;6;108;4;65,1;;false
2064;HARP;Y-893;;21740;Литые;;20;25;9;112;5;66,6;;false
2065;HARP;Y-893;;5890;Литые;;15;25;6;108;4;65,1;;false
2066;IFREE;Big Byz;;7260;Литые;;17;35;7;114,3;5;67,1;;false
2067;IFREE;Big Byz;;7260;Литые;;17;35;7;112;5;66,6;;false
2068;IFREE;Big Byz;;7260;Литые;;17;37;7;120;5;72,6;;false
2069;IFREE;Big Byz;;7890;Литые;;17;39;7;114,3;5;60,1;;false
2070;IFREE;Big Byz;;7260;Литые;;17;40;7;100;5;57,1;;false
2071;IFREE;Big Byz;;7260;Литые;;17;42;7;112;5;66,6;;false
2072;IFREE;Big Byz;;7890;Литые;;17;45;7;114,3;5;67,1;;false
2073;IFREE;Big Byz;;7260;Литые;;17;45;7;114,3;5;60,1;;false
2074;IFREE;Big Byz;;7890;Литые;;17;45;7;114,3;5;60,1;;false
2075;IFREE;Big Byz;;7260;Литые;;17;45;7;114,3;5;67,1;;false
2076;IFREE;Big Byz;;7260;Литые;;17;45;7;114,3;5;66,1;;false
2077;IFREE;Big Byz;;7890;Литые;;17;47;7;120;5;72,6;;false
2078;IFREE;Big Byz;;7260;Литые;;17;48;7;100;5;56,1;;false
2079;IFREE;Moskva;;5590;Литые;;16;38;6,5;112;5;66,6;;false
2080;IFREE;Moskva;;5590;Литые;;16;40;6,5;114,3;5;66,1;;false
2081;IFREE;Moskva;;5590;Литые;;16;45;6,5;112;5;66,6;;false
2082;IFREE;Moskva;;5590;Литые;;16;46;6,5;112;5;57,1;;false
2083;IFREE;Moskva;;5590;Литые;;16;50;6,5;114,3;5;66,1;;false
2084;IFREE;Rebel;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2085;IFREE;Rebel;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2086;IFREE;S,U,;;4690;Литые;;15;38;6;100;5;57,1;;false
2087;IFREE;S,U,;;4690;Литые;;15;43;6;112;5;66,6;;false
2088;IFREE;Skibidi;;7260;Литые;;17;45;6,5;114,3;5;67,1;;false
2089;IFREE;Skibidi;;7260;Литые;;17;49;6,5;114,3;5;67,1;;false
2090;IFREE;Аврора;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2091;IFREE;Аврора;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2092;IFREE;Андерсен;;8120;Литые;;17;37;7;100;4;67,1;;false
2093;IFREE;Андерсен;;7440;Литые;;17;43;7;100;4;60,1;;false
2094;IFREE;Апероль;;4690;Литые;;15;35;6;100;4;67,1;;false
2095;IFREE;Бланш;;4690;Литые;;15;37;6;100;4;60,1;;false
2096;IFREE;Бланш;;4690;Литые;;15;40;6;100;4;60,1;;false
2097;IFREE;Бэнкс;;7890;Литые;;17;40;7;112;5;57,1;;false
2098;IFREE;Бэнкс;;7260;Литые;;17;45;7;114,3;5;66,1;;false
2099;IFREE;Вольтер;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2100;IFREE;Вольтер;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2101;IFREE;Восток;;4810;Литые;;15;40;6;139,7;5;98,1;;false
2102;IFREE;Горизонт;;4810;Литые;;15;50;6;100;4;60,1;;false
2103;IFREE;Дайс;;4690;Литые;;15;38;6;100;4;67,1;;false
2104;IFREE;Дайс;;4690;Литые;;15;45;6;100;4;67,1;;false
2105;IFREE;Джет;;5780;Литые;;16;43;6,5;114,3;5;67,1;;false
2106;IFREE;Джет;;5780;Литые;;16;46;6,5;112;5;57,1;;false
2107;IFREE;Джет;;5780;Литые;;16;46;6,5;114,3;5;67,1;;false
2108;IFREE;Икигай;;5590;Литые;;16;40;6,5;112;5;66,6;;false
2109;IFREE;Икигай;;5590;Литые;;16;45;6,5;114,3;5;67,1;;false
2110;IFREE;Икигай;;5820;Литые;;16;46;6,5;112;5;57,1;;false
2111;IFREE;Икигай;;5590;Литые;;16;50;6,5;114,3;5;67,1;;false
2112;IFREE;Икигай;;5590;Литые;;16;50;6,5;114,3;5;66,1;;false
2113;IFREE;Каzaнтип;;8660;Литые;;18;38;7,5;100;5;67,1;;false
2114;IFREE;Каzaнтип;;8660;Литые;;18;35;7,5;114,3;5;67,1;;false
2115;IFREE;Кайт;;5780;Литые;;16;40;7;114,3;5;66,1;;false
2116;IFREE;Кайт;;5780;Литые;;16;45;7;114,3;5;67,1;;false
2117;IFREE;Кальвадос;;5780;Литые;;16;45;7;114,3;5;67,1;;false
2118;IFREE;Катар;;5780;Литые;;16;45;6,5;114,3;5;60,1;;false
2119;IFREE;Катар;;5780;Литые;;16;50;6,5;114,3;5;66,1;;false
2120;IFREE;Катар;;5780;Литые;;16;50;6,5;114,3;5;67,1;;false
2121;IFREE;Коперник;;4810;Литые;;15;45;6,5;108;5;67,1;;false
2122;IFREE;Куба Либре;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2123;IFREE;Куба Либре;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2124;IFREE;Лайт круз;;4690;Литые;;15;40;6;139,7;5;98,1;;false
2125;IFREE;Лайт круз;;5340;Литые;;15;40;6;139,7;5;98,1;;false
2126;IFREE;Ленинград;;4780;Литые;;14;38;6;98;4;58,6;;false
2127;IFREE;Ленинград;;4110;Литые;;14;38;6;114,3;4;67,1;;false
2128;IFREE;Майами;;4040;Литые;;14;38;5,5;114,3;4;67,1;;false
2129;IFREE;Майами;;4660;Литые;;14;38;5,5;114,3;4;66,1;;false
2130;IFREE;Майами;;4660;Литые;;14;38;5,5;100;4;67,1;;false
2131;IFREE;Майами;;4040;Литые;;14;42;5,5;108;4;67,1;;false
2132;IFREE;Майами;;4040;Литые;;14;42;5,5;100;4;67,1;;false
2133;IFREE;Маскот;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2134;IFREE;Маскот;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2135;IFREE;Миконос;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2136;IFREE;Миконос;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2137;IFREE;Мохито;;5590;Литые;;16;38;6,5;114,3;5;67,1;;false
2138;IFREE;Мохито;;5590;Литые;;16;38;6,5;112;5;66,6;;false
2139;IFREE;Мохито;;5590;Литые;;16;45;6,5;114,3;5;67,1;;false
2140;IFREE;Мохито;;5820;Литые;;16;45;6,5;114,3;5;67,1;;false
2141;IFREE;Мохито;;5590;Литые;;16;50;6,5;114,3;5;67,1;;false
2142;IFREE;Нирвана;;4810;Литые;;15;40;6,5;112;5;66,6;;false
2143;IFREE;Оруэлл;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2144;IFREE;Оруэлл;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2145;IFREE;Офф-лайн;;5630;Литые;;16;40;6,5;139,7;5;98,1;;false
2146;IFREE;Райдер;;5260;Литые;;16;40;6,5;139,7;5;98,1;;false
2147;IFREE;Райдер;;5630;Литые;;16;40;6,5;139,7;5;98,1;;false
2148;IFREE;Скайрим;;5780;Литые;;16;43;6,5;114,3;5;67,1;;false
2149;IFREE;Слайдер;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2150;IFREE;Слайдер;;4040;Литые;;14;38;5,5;114,3;4;66,1;;false
2151;IFREE;Слайдер;;4040;Литые;;14;43;5,5;100;4;54,1;;false
2152;IFREE;Слайдер;;4040;Литые;;14;43;5,5;100;4;60,1;;false
2153;IFREE;Стерлинг;;3480;Литые;;13;35;5,5;98;4;58,6;;false
2154;IFREE;Стерлинг;;4040;Литые;;14;38;5,5;100;4;67,1;;false
2155;IFREE;Тайган;;5260;Литые;;16;40;6;139,7;5;98,1;;false
